InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,FALSE,Nate Spears,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7344
FALSE,FALSE,Michael Schwimer,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7347
FALSE,FALSE,Mitch Maier,6,977,122,242,36,14,10,93,15,0.24769703172978505,0.34390992835209827,0,0,0,0,0,396,2012,7350
FALSE,FALSE,Jose Lopez,9,3841,421,1005,215,11,92,480,25,0.26165061181983856,0.39520958083832336,1,0,0,0,0,1836,2012,7353
FALSE,FALSE,Fred Lewis,7,1562,261,415,91,21,27,136,53,0.26568501920614596,0.4026888604353393,0,0,0,0,0,768,2012,7356
FALSE,FALSE,Kyle McPherson,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7359
FALSE,FALSE,Luis Marte,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7362
FALSE,FALSE,Edwin Maysonet,3,136,16,36,3,1,2,11,1,0.26470588235294118,0.34558823529411764,0,0,0,0,0,53,2012,7365
FALSE,FALSE,D. J. Mitchell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7368
FALSE,FALSE,Ronny Paulino,8,1867,181,508,93,1,33,216,4,0.27209426888055704,0.3760042849491162,0,0,0,0,0,829,2012,7371
FALSE,FALSE,Scott Podsednik,11,3906,563,1096,178,41,42,312,309,0.28059395801331288,0.3794162826420891,1,0,0,0,0,1743,2012,7374
FALSE,FALSE,Matt Young,2,58,6,11,2,0,0,2,0,0.18965517241379309,0.22413793103448276,0,0,0,0,0,15,2012,7377
FALSE,FALSE,Wilkin Ramirez,3,118,16,32,8,2,1,11,0,0.2711864406779661,0.39830508474576271,0,0,0,0,0,58,2013,7380
FALSE,FALSE,Josh Prince,1,8,3,1,1,0,0,0,0,0.125,0.25,0,0,0,0,0,3,2013,7383
FALSE,FALSE,Brett Pill,3,240,28,56,10,2,9,32,1,0.23333333333333334,0.40416666666666667,0,0,0,0,0,118,2013,7386
FALSE,FALSE,Luis Perez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7389
FALSE,FALSE,Laynce Nix,11,1915,235,460,110,11,69,249,9,0.24020887728459531,0.41723237597911228,0,0,0,0,0,989,2013,7392
FALSE,FALSE,Thomas Neal,2,38,3,7,1,0,0,2,0,0.18421052631578946,0.2105263157894737,0,0,0,0,0,9,2013,7395
FALSE,FALSE,Joe Ortiz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7398
FALSE,FALSE,Lou Marson,6,768,93,168,39,4,5,60,16,0.21875,0.29947916666666663,0,0,0,0,0,278,2013,7401
FALSE,FALSE,Chris McGuiness,1,34,0,6,1,0,0,1,0,0.1764705882352941,0.20588235294117646,0,0,0,0,0,8,2013,7404
FALSE,FALSE,Brandon Laird,3,127,12,25,4,0,6,16,0,0.19685039370078741,0.37007874015748027,0,0,0,0,0,57,2013,7407
FALSE,FALSE,Andy LaRoche,6,1184,133,267,53,6,22,113,8,0.22550675675675677,0.33614864864864863,0,0,0,0,0,479,2013,7410
FALSE,FALSE,Brent Lillibridge,6,708,102,145,25,4,19,71,37,0.20480225988700565,0.33192090395480228,0,0,0,0,0,283,2013,7413
FALSE,FALSE,Joe Mahoney,2,33,2,8,1,0,1,4,0,0.24242424242424243,0.36363636363636365,0,0,0,0,0,14,2013,7416
FALSE,FALSE,Kelly Shoppach,9,1616,208,361,92,2,70,216,1,0.2233910891089109,0.41274752475247523,0,0,0,0,0,831,2013,7419
FALSE,FALSE,Kyle Skipworth,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7422
FALSE,FALSE,Omir Santos,5,322,29,80,14,1,7,41,0,0.24844720496894407,0.36335403726708076,0,0,0,0,0,139,2013,7425
FALSE,FALSE,Chance Ruffin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7428
FALSE,FALSE,Derrick Robinson,1,192,21,49,7,3,0,8,4,0.25520833333333337,0.32291666666666663,0,0,0,0,0,72,2013,7431
FALSE,FALSE,Thad Weber,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7434
FALSE,FALSE,Casper Wells,4,688,92,158,31,4,25,81,6,0.22965116279069767,0.39534883720930231,0,0,0,0,0,332,2013,7437
FALSE,FALSE,Ty Wigginton,12,4479,558,1170,245,14,169,594,42,0.26121902210314801,0.43536503683858002,1,0,0,0,0,2378,2013,7440
FALSE,FALSE,Steve Susdorf,1,7,1,1,1,0,0,0,0,0.14285714285714285,0.2857142857142857,0,0,0,0,0,3,2013,7443
FALSE,FALSE,Andres Torres,9,1910,277,462,113,29,32,174,77,0.2418848167539267,0.38167539267015704,0,0,0,0,0,903,2013,7446
FALSE,FALSE,Clete Thomas,4,709,95,165,38,4,13,65,6,0.23272214386459802,0.35260930888575459,0,0,0,0,0,305,2013,7449
FALSE,FALSE,Ramon Hernandez,15,5105,580,1345,262,8,169,757,9,0.26346718903036237,0.41723800195886385,1,0,0,0,0,2569,2013,7452
FALSE,FALSE,Johnny Hellweg,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7455
FALSE,FALSE,Brad Hawpe,9,2934,400,806,176,23,124,492,13,0.27471029311520107,0.47716428084526241,1,0,0,0,0,1723,2013,7458
FALSE,FALSE,Jeremy Horst,3,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2013,7461
FALSE,FALSE,Rob Johnson,7,736,62,147,38,4,8,64,6,0.19972826086956522,0.29483695652173914,0,0,0,0,0,267,2013,7464
FALSE,FALSE,Mark Kotsay,17,6464,790,1784,353,48,127,720,98,0.27599009900990101,0.40439356435643564,0,0,0,0,0,3142,2013,7467
FALSE,FALSE,Cody Eppley,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7470
FALSE,FALSE,Ben Francisco,7,1579,199,400,104,3,50,190,30,0.253324889170361,0.41798606713109565,0,0,0,0,0,817,2013,7473
FALSE,FALSE,Nick Green,8,1078,147,254,58,5,17,103,6,0.23562152133580702,0.34601113172541742,0,0,0,0,0,453,2013,7476
FALSE,FALSE,Jerry Hairston,16,4387,580,1126,233,22,70,420,147,0.25666742648734897,0.36767722817415094,0,0,0,0,0,1938,2013,7479
FALSE,FALSE,Alberto Gonzalez,7,950,97,227,46,7,4,91,2,0.23894736842105263,0.31473684210526315,0,0,0,0,0,356,2013,7482
FALSE,FALSE,Mike Belfiore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7485
FALSE,FALSE,Jason Bay,11,4505,737,1200,240,30,222,754,95,0.26637069922308548,0.48079911209766923,3,0,0,0,0,2658,2013,7488
FALSE,FALSE,Rick Ankiel,11,1921,260,462,101,10,76,251,21,0.24049973971889638,0.42217595002602815,0,0,0,0,0,998,2013,7491
FALSE,FALSE,Cory Burns,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7494
FALSE,FALSE,Ryan Brasier,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7497
FALSE,FALSE,Lance Berkman,15,6491,1146,1905,422,30,366,1234,86,0.29348328454783545,0.53689724233554159,5,0,0,0,0,4303,2013,7500
FALSE,FALSE,J. C. Boscan,4,28,2,7,1,0,0,2,0,0.25,0.2857142857142857,0,0,0,0,0,9,2013,7503
FALSE,FALSE,Alberto Cabrera,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7506
FALSE,FALSE,Robert Carson,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7509
FALSE,FALSE,Mark DeRosa,16,3633,538,975,196,12,100,494,23,0.26837324525185796,0.41150564271951556,0,0,0,0,0,1803,2013,7512
FALSE,FALSE,Jose De La Torre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7515
FALSE,FALSE,Andy Dirks,3,971,150,268,47,7,24,100,13,0.27600411946446962,0.41297631307929966,0,0,0,0,0,479,2013,7518
FALSE,FALSE,Rhiner Cruz,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7521
FALSE,FALSE,Scott Cousins,4,179,15,32,7,3,2,9,2,0.1787709497206704,0.28491620111731847,0,0,0,0,0,63,2013,7524
FALSE,FALSE,Brandon Cumpton,2,26,1,2,0,0,0,1,0,7.6923076923076927E-2,7.6923076923076927E-2,0,0,0,0,0,2,2014,7527
FALSE,FALSE,Darin Downs,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7530
FALSE,FALSE,Dane De La Rosa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7533
FALSE,FALSE,Ronny Cedeno,10,2565,265,629,116,20,40,239,39,0.24522417153996104,0.35282651072124754,0,0,0,0,0,1081,2014,7536
FALSE,FALSE,Keith Butler,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7539
FALSE,FALSE,Matt Clark,1,27,4,5,0,0,3,7,0,0.18518518518518517,0.51851851851851849,0,0,0,0,0,17,2014,7542
FALSE,FALSE,Eric Chavez,17,5518,816,1477,318,24,260,902,50,0.26766944545125043,0.47535338890902495,0,0,0,6,0,3225,2014,7545
FALSE,FALSE,Daniel Corcino,1,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,2014,7548
FALSE,FALSE,Tim Collins,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7551
FALSE,FALSE,Vic Black,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7554
FALSE,FALSE,Andrew Brown,4,328,37,72,14,0,14,45,3,0.21951219512195122,0.3902439024390244,0,0,0,0,0,156,2014,7557
FALSE,FALSE,John Buck,11,3612,389,844,172,9,134,491,6,0.23366555924695459,0.39756367663344411,1,0,0,0,0,1751,2014,7560
FALSE,FALSE,Zoilo Almonte,2,142,11,30,4,0,2,12,4,0.21126760563380284,0.28169014084507044,0,0,0,0,0,46,2014,7563
FALSE,FALSE,Jason Bartlett,10,3141,435,849,156,26,31,286,123,0.27029608404966571,0.36612543775867556,1,0,0,0,0,1363,2014,7566
FALSE,FALSE,Blake Beavan,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7569
FALSE,FALSE,Miguel Gonzalez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7572
FALSE,FALSE,Jake Goebbert,1,101,12,22,1,3,1,10,2,0.21782178217821782,0.31683168316831684,0,0,0,0,0,37,2014,7575
FALSE,FALSE,Tony Gwynn,8,1600,192,381,48,23,7,98,80,0.238125,0.31,0,0,0,0,0,574,2014,7578
FALSE,FALSE,Bradin Hagens,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7581
FALSE,FALSE,Rafael Furcal,14,6477,1063,1817,311,69,113,587,314,0.28053111008182802,0.40219237301219701,2,0,0,0,0,3098,2014,7584
FALSE,FALSE,Stephen Fife,3,27,1,3,1,0,0,0,0,0.11111111111111112,0.14814814814814814,0,0,0,0,0,5,2014,7587
FALSE,FALSE,Jake Dunning,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7590
FALSE,FALSE,Irving Falu,3,119,14,33,6,1,0,8,1,0.27731092436974791,0.34453781512605042,0,0,0,0,0,48,2014,7593
FALSE,FALSE,George Kottaras,7,722,92,155,40,3,32,101,3,0.21468144044321327,0.41135734072022162,0,0,0,0,0,372,2014,7596
FALSE,FALSE,Jason Kubel,10,3480,442,913,187,19,140,564,12,0.26235632183908048,0.44770114942528738,0,0,0,0,0,1904,2014,7599
FALSE,FALSE,Elliot Johnson,5,749,80,161,26,7,12,69,46,0.21495327102803738,0.31642189586114822,0,0,0,0,0,282,2014,7602
FALSE,FALSE,Maicer Izturis,11,3013,406,810,159,17,39,334,93,0.26883504812479259,0.37172253567872554,0,0,0,0,0,1335,2014,7605
FALSE,FALSE,Raul Ibanez,19,7471,1055,2034,424,51,305,1207,50,0.27225271048052468,0.46513184312675676,1,0,0,0,0,4255,2014,7608
FALSE,FALSE,Koyie Hill,11,951,83,197,44,4,8,77,3,0.20715036803364881,0.28706624605678233,0,0,0,0,0,329,2014,7611
FALSE,FALSE,Alex Hassan,1,8,1,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1,2014,7614
FALSE,FALSE,Wilfredo Tovar,2,18,1,3,0,0,0,2,1,0.16666666666666669,0.16666666666666669,0,0,0,0,0,3,2014,7617
FALSE,FALSE,Michael Taylor,4,102,9,17,2,0,1,1,0,0.16666666666666669,0.21568627450980393,0,0,0,0,0,25,2014,7620
FALSE,FALSE,Josh Stinson,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7623
FALSE,FALSE,Zelous Wheeler,1,57,6,11,0,0,2,5,0,0.19298245614035087,0.2982456140350877,0,0,0,0,0,19,2014,7626
FALSE,FALSE,Dayan Viciedo,5,1675,200,425,73,7,66,211,2,0.2537313432835821,0.42388059701492536,0,0,0,0,0,856,2014,7629
FALSE,FALSE,Logan Watkins,2,103,12,24,4,0,1,6,1,0.23300970873786409,0.3009708737864078,0,0,0,0,0,36,2014,7632
FALSE,FALSE,Brian Roberts,14,5531,850,1527,367,39,97,542,285,0.27608027481468089,0.40914843608750678,2,0,0,0,0,2766,2014,7635
FALSE,FALSE,Evan Reed,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7638
FALSE,FALSE,Gaby Sanchez,7,1998,236,508,126,4,61,266,12,0.25425425425425424,0.41291291291291288,0,0,0,0,0,1016,2014,7641
FALSE,FALSE,Yorman Rodriguez,1,27,3,6,0,0,0,2,0,0.22222222222222224,0.22222222222222224,0,0,0,0,0,6,2014,7644
FALSE,FALSE,Moises Sierra,3,415,47,101,25,3,9,37,5,0.2433734939759036,0.38313253012048193,0,0,0,0,0,196,2014,7647
FALSE,FALSE,Brad Snyder,3,66,5,11,2,0,2,8,0,0.16666666666666669,0.2878787878787879,0,0,0,0,0,23,2014,7650
FALSE,FALSE,Zeke Spruill,2,6,0,1,1,0,0,0,0,0.16666666666666669,0.33333333333333337,0,0,0,0,0,3,2014,7653
FALSE,FALSE,Joe Savery,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7656
FALSE,FALSE,Nate Schierholtz,8,2090,238,529,118,22,52,228,30,0.25311004784688995,0.40526315789473683,0,0,0,0,0,1039,2014,7659
FALSE,FALSE,Josh Lueke,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7662
FALSE,FALSE,Jason Lane,7,1211,165,292,64,7,61,189,10,0.24112303881090008,0.45664739884393063,0,0,0,0,0,685,2014,7665
FALSE,FALSE,Nate McLouth,10,3257,521,803,191,19,101,333,133,0.24654590113601474,0.40988639852625114,1,0,0,1,0,1646,2014,7668
FALSE,FALSE,David Martinez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7671
FALSE,FALSE,John McDonald,16,2434,276,568,105,14,28,210,34,0.23336072308956451,0.3225143796220214,0,0,0,0,0,932,2014,7674
FALSE,FALSE,Nyjer Morgan,7,1953,288,550,74,27,12,136,120,0.28161802355350746,0.36559139784946237,0,0,0,0,0,827,2014,7677
FALSE,FALSE,Jose Ortega,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7680
FALSE,FALSE,Chris Nelson,5,834,96,221,39,8,16,100,9,0.26498800959232616,0.38848920863309355,0,0,0,0,0,387,2014,7683
FALSE,FALSE,Xavier Paul,6,693,83,173,32,7,12,71,23,0.24963924963924966,0.36796536796536794,0,0,0,0,0,306,2014,7686
FALSE,FALSE,Tyler Pastornicky,3,239,30,58,7,2,2,15,2,0.24267782426778245,0.31380753138075318,0,0,0,0,0,86,2014,7689
FALSE,FALSE,Matt Pagnozzi,5,92,8,25,2,0,1,13,0,0.27173913043478259,0.32608695652173914,0,0,0,0,0,33,2014,7692
FALSE,FALSE,Jonathan Pettibone,2,31,4,3,1,0,0,0,0,9.6774193548387094E-2,0.12903225806451613,0,0,0,0,0,5,2014,7695
FALSE,FALSE,Carlos Quentin,9,2790,416,702,173,6,154,491,16,0.25161290322580643,0.48351254480286743,1,0,0,0,0,1682,2014,7698
FALSE,FALSE,Stephen Pryor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7701
FALSE,FALSE,Humberto Quintero,12,1346,95,315,61,2,20,127,1,0.23402674591381872,0.32689450222882616,0,0,0,0,0,523,2014,7704
FALSE,FALSE,Delmon Young,10,4108,473,1162,218,11,109,566,36,0.28286270691333981,0.42088607594936711,0,0,0,0,0,2067,2015,7707
FALSE,FALSE,Jason Pridie,7,245,33,53,12,3,5,24,7,0.21632653061224488,0.35102040816326535,0,0,0,0,0,106,2015,7710
FALSE,FALSE,Eury Perez,4,142,16,36,4,0,0,5,8,0.25352112676056343,0.28169014084507044,0,0,0,0,0,44,2015,7713
FALSE,FALSE,Kyle Parker,2,132,11,24,4,1,3,12,1,0.18181818181818182,0.29545454545454547,0,0,0,0,0,47,2015,7716
FALSE,FALSE,Rico Noel,1,2,5,1,0,0,0,0,5,0.5,0.5,0,0,0,0,0,1,2015,7719
FALSE,FALSE,Rey Navarro,1,29,5,8,2,0,1,3,0,0.27586206896551724,0.44827586206896552,0,0,0,0,0,16,2015,7722
FALSE,FALSE,Mike Olt,3,352,32,59,9,0,16,43,1,0.16761363636363635,0.32954545454545453,0,0,0,0,0,141,2015,7725
FALSE,FALSE,Daniel Muno,1,27,2,4,1,0,0,0,1,0.14814814814814814,0.18518518518518517,0,0,0,0,0,6,2015,7728
FALSE,FALSE,Jesus Montero,5,806,73,204,31,1,28,104,0,0.25310173697270472,0.39826302729528534,0,0,0,0,0,381,2015,7731
FALSE,FALSE,Justin Maxwell,7,1057,145,233,48,9,41,133,28,0.22043519394512773,0.3992431409649953,0,0,0,0,0,520,2015,7734
FALSE,FALSE,Alfredo Marte,3,155,12,28,8,1,2,13,1,0.1806451612903226,0.28387096774193549,0,0,0,0,0,55,2015,7737
FALSE,FALSE,Roman Mendez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7740
FALSE,FALSE,Adam LaRoche,12,5593,752,1452,340,13,255,882,13,0.25961022706955122,0.46182728410513141,0,0,0,1,0,3191,2015,7743
FALSE,FALSE,Bobby LaFromboise,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7746
FALSE,FALSE,Lucas Luetge,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7749
FALSE,FALSE,Skip Schumaker,11,3252,416,905,169,13,28,284,26,0.27829028290282898,0.36408364083640837,0,0,0,0,0,1394,2015,7752
FALSE,FALSE,Jhonatan Solano,3,103,9,19,6,0,2,10,1,0.18446601941747573,0.3009708737864078,0,0,0,0,0,39,2015,7755
FALSE,FALSE,Chad Smith,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7758
FALSE,FALSE,Cody Ross,12,3453,449,904,211,13,132,508,33,0.26180133217492035,0.44512018534607584,0,0,0,0,0,1893,2015,7761
FALSE,FALSE,Nick Rumbelow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7764
FALSE,FALSE,Rob Rasmussen,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7767
FALSE,FALSE,Alex Rios,12,6419,885,1778,374,63,169,794,253,0.27699018538713194,0.43386820377005764,2,0,0,0,0,3391,2015,7770
FALSE,FALSE,Kenny Roberts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7773
FALSE,FALSE,Jordany Valdespin,4,426,52,92,14,3,15,52,15,0.21596244131455397,0.36854460093896713,0,0,0,0,0,189,2015,7776
FALSE,FALSE,Matt West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7779
FALSE,FALSE,Matt Stites,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7782
FALSE,FALSE,Darnell Sweeney,1,85,9,15,4,1,3,11,0,0.1764705882352941,0.3529411764705882,0,0,0,0,0,38,2015,7785
FALSE,FALSE,Travis Tartamella,1,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,2015,7788
FALSE,FALSE,Henry Urrutia,2,92,8,25,1,1,1,8,0,0.27173913043478259,0.33695652173913043,0,0,0,0,0,34,2015,7791
FALSE,FALSE,Steven Tolleson,4,331,39,81,18,3,6,29,6,0.24471299093655588,0.37160120845921452,0,0,0,0,0,150,2015,7794
FALSE,FALSE,Joey Terdoslavich,3,145,17,32,10,1,1,10,1,0.22068965517241379,0.32413793103448274,0,0,0,0,0,59,2015,7797
FALSE,FALSE,Jonathan Herrera,7,1200,136,311,34,10,10,89,18,0.25916666666666666,0.32916666666666666,0,0,0,0,0,449,2015,7800
FALSE,FALSE,Slade Heathcott,1,25,6,10,2,0,2,8,0,0.40000000000000002,0.71999999999999997,0,0,0,0,0,22,2015,7803
FALSE,FALSE,Marcus Hatley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7806
FALSE,FALSE,Taylor Hill,2,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,2015,7809
FALSE,FALSE,Colt Hynes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7812
FALSE,FALSE,Jay Jackson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7815
FALSE,FALSE,Ryan Jackson,3,33,2,2,0,0,0,0,0,6.0606060606060608E-2,6.0606060606060608E-2,0,0,0,0,0,2,2015,7818
FALSE,FALSE,Chad Jenkins,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7821
FALSE,FALSE,Garrett Jones,8,2924,347,734,178,12,122,400,28,0.25102599179206564,0.44528043775649795,0,0,0,0,0,1614,2015,7824
FALSE,FALSE,Kyle Kubitza,1,36,6,7,0,0,0,1,0,0.19444444444444445,0.19444444444444445,0,0,0,0,0,7,2015,7827
FALSE,FALSE,Jon Edwards,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7830
FALSE,FALSE,Thomas Field,4,117,14,25,1,0,2,8,1,0.21367521367521367,0.27350427350427353,0,0,0,0,0,35,2015,7833
FALSE,FALSE,Sam Fuld,8,1354,177,308,60,18,12,112,67,0.2274741506646972,0.32496307237813882,0,0,0,0,0,530,2015,7836
FALSE,FALSE,Matt Hague,3,84,6,19,3,0,0,7,1,0.22619047619047619,0.26190476190476192,0,0,0,0,0,25,2015,7839
FALSE,FALSE,Alex Guerrero,2,232,25,52,9,1,11,36,1,0.22413793103448276,0.41379310344827586,0,0,0,0,0,117,2015,7842
FALSE,FALSE,Hector Gomez,3,153,18,28,12,2,1,8,0,0.18300653594771241,0.30718954248366015,0,0,0,0,0,62,2015,7845
FALSE,FALSE,Frank Garces,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7848
FALSE,FALSE,Andrew Bellatti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7851
FALSE,FALSE,Steven Baron,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7854
FALSE,FALSE,Manny Banuelos,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7857
FALSE,FALSE,J. P. Arencibia,6,1573,169,333,67,4,80,245,2,0.21169739351557532,0.41195168467895743,0,0,0,0,0,799,2015,7860
FALSE,FALSE,Nevin Ashley,1,20,2,2,1,0,0,1,0,0.10000000000000001,0.14999999999999999,0,0,0,0,0,4,2015,7863
FALSE,FALSE,Dean Anna,2,23,3,3,1,0,1,3,0,0.13043478260869565,0.30434782608695654,0,0,0,0,0,9,2015,7866
FALSE,FALSE,Domonic Brown,6,1591,188,391,73,9,54,229,23,0.24575738529226901,0.40477686989314898,0,0,0,0,0,780,2015,7869
FALSE,FALSE,Aaron Brooks,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7872
FALSE,FALSE,Jeff Bianchi,4,377,34,81,11,1,4,40,4,0.21485411140583555,0.28116710875331563,0,0,0,0,0,122,2015,7875
FALSE,FALSE,Doug Bernier,4,69,12,15,4,0,0,7,2,0.21739130434782611,0.27536231884057971,0,0,0,0,0,23,2015,7878
FALSE,FALSE,Brennan Boesch,6,1577,192,394,79,7,48,195,22,0.24984147114774891,0.40012682308180092,0,0,0,0,0,765,2015,7881
FALSE,FALSE,Carlos Contreras,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7884
FALSE,FALSE,Ryan Cook,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7887
FALSE,FALSE,Cesar Cabral,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7890
FALSE,FALSE,Alberto Callaspo,10,3556,391,941,170,14,52,369,22,0.26462317210348707,0.36417322834645666,0,0,0,0,0,1531,2015,7893
FALSE,FALSE,Garin Cecchini,2,35,6,8,3,0,1,4,0,0.22857142857142859,0.40000000000000002,0,0,0,0,0,18,2015,7896
FALSE,FALSE,Jose De Paula,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7899
FALSE,FALSE,Cody Decker,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,7902
FALSE,FALSE,Chris Dominguez,2,40,3,7,1,1,2,5,0,0.17499999999999999,0.40000000000000002,0,0,0,0,0,20,2015,7905
FALSE,FALSE,Allen Craig,6,1831,239,506,107,3,59,296,11,0.27635172037138178,0.43473511742217369,0,0,0,0,0,965,2015,7908
FALSE,FALSE,Carlos Corporan,6,701,63,153,25,1,20,78,0,0.21825962910128388,0.34236804564907275,0,0,0,0,0,286,2015,7911
FALSE,FALSE,Carl Crawford,15,6655,998,1931,309,123,136,766,480,0.29015777610818932,0.4348610067618332,4,0,0,1,0,3462,2016,7914
FALSE,FALSE,Ike Davis,7,2076,260,496,117,2,81,291,7,0.23892100192678226,0.41425818882466281,0,0,0,0,0,1060,2016,7917
FALSE,FALSE,Brandon Cunniff,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7920
FALSE,FALSE,Matt Dominguez,5,1272,123,294,48,2,42,152,0,0.23113207547169812,0.37106918238993708,0,0,0,0,0,564,2016,7923
FALSE,FALSE,Matt Duffy,3,966,123,271,44,8,17,113,20,0.28053830227743271,0.39544513457556935,0,0,0,0,0,451,2016,7926
FALSE,FALSE,Ivan De Jesus,4,495,43,120,23,2,5,53,4,0.24242424242424243,0.32727272727272727,0,0,0,0,0,192,2016,7929
FALSE,FALSE,Anthony DeSclafani,3,109,2,15,2,0,0,6,0,0.13761467889908258,0.15596330275229359,0,0,0,0,0,19,2016,7932
FALSE,FALSE,Rusney Castillo,3,317,45,83,12,2,7,35,7,0.26182965299684541,0.37854889589905361,0,0,0,0,0,141,2016,7935
FALSE,FALSE,Scott Carroll,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7938
FALSE,FALSE,Marlon Byrd,15,5579,740,1534,311,39,159,710,56,0.27495967019179063,0.43018462089980281,1,0,0,0,0,2909,2016,7941
FALSE,FALSE,Eric Campbell,3,438,53,97,18,0,7,44,9,0.22146118721461186,0.31050228310502281,0,0,0,0,0,161,2016,7944
FALSE,FALSE,Matt Carasiti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7947
