InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,B,B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,FALSE,Milt Ramirez,3,152,14,28,2,3,0,6,0,0.184210526315789,0.230263157894737,0,0,0,0,0,40,1979,4466
FALSE,FALSE,Don Reynolds,2,132,14,32,2,3,0,16,1,0.242424242424242,0.295454545454545,0,0,0,0,0,44,1979,4468
FALSE,FALSE,Bob Robertson,11,2385,283,578,2,3,115,368,7,0.242348008385744,0.434381551362683,0,0,0,0,0,1254,1979,4469
FALSE,FALSE,Bob Montgomery,10,1185,125,306,2,3,23,156,6,0.258227848101266,0.372151898734177,0,0,0,0,0,522,1979,4471
FALSE,FALSE,Tim Nordbrook,6,169,27,30,2,3,0,3,4,0.177514792899408,0.195266272189349,0,0,0,0,0,35,1979,4472
FALSE,TRUE,Thurman Munson,11,5344,696,1558,2,3,113,701,48,0.291541916167665,0.409805389221557,7,1,0,3,0,2564,1979,4474
FALSE,FALSE,Greg Mahlberg,2,18,2,2,2,3,1,1,0,0.111111111111111,0.277777777777778,0,0,0,0,0,6,1979,4475
FALSE,FALSE,Ted Martinez,9,1480,165,355,2,3,7,108,29,0.239864864864865,0.309459459459459,0,0,0,0,0,531,1979,4477
FALSE,FALSE,Jim Mason,9,1584,140,322,2,3,12,114,2,0.203282828282828,0.274621212121212,0,0,0,0,0,512,1979,4478
FALSE,TRUE,Roy White,15,6650,964,1803,2,3,160,758,233,0.271127819548872,0.403759398496241,2,0,0,0,0,3196,1979,4480
FALSE,FALSE,Tom Wiedenbauer,1,6,0,4,2,3,0,2,0,0.666666666666667,0.833333333333333,0,0,0,0,0,6,1979,4481
FALSE,FALSE,Jim Wessinger,1,7,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1979,4483
FALSE,FALSE,LaRue Washington,2,21,5,5,2,3,0,2,2,0.238095238095238,0.238095238095238,0,0,0,0,0,5,1979,4484
FALSE,FALSE,Joe Zdeb,3,345,47,94,2,3,2,34,10,0.272463768115942,0.347826086956522,0,0,0,0,0,136,1979,4486
FALSE,FALSE,Kurt Seibert,1,2,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1979,4487
FALSE,FALSE,Roy Staiger,4,457,42,104,2,3,4,38,4,0.227571115973742,0.299781181619256,0,0,0,0,0,161,1979,4489
FALSE,FALSE,Horace Speed,3,135,21,28,2,3,0,6,4,0.207407407407407,0.259259259259259,0,0,0,0,0,41,1979,4490
FALSE,TRUE,Bobby Tolan,13,4238,572,1121,2,3,86,497,193,0.264511562057574,0.382255781028787,0,0,0,0,0,1913,1979,4492
FALSE,FALSE,Bobby Valentine,10,1698,176,441,2,3,12,157,27,0.259717314487633,0.326266195524146,0,0,0,0,0,634,1979,4493
FALSE,FALSE,Joe Gates,2,40,11,7,2,3,0,2,2,0.175,0.225,0,0,0,0,0,10,1979,4495
FALSE,FALSE,Jim Gaudet,2,14,0,1,2,3,0,0,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,1,1979,4496
FALSE,FALSE,Ray Fosse,12,2957,299,758,2,3,61,324,15,0.256340886033142,0.366587757862699,2,0,0,2,0,1275,1979,4498
FALSE,FALSE,Gil Flores,3,464,58,121,2,3,2,37,15,0.260775862068966,0.342672413793103,0,0,0,0,0,187,1979,4499
FALSE,FALSE,Gary Hargis,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1979,4501
FALSE,FALSE,Elrod Hendricks,12,1888,205,415,2,3,62,230,1,0.219809322033898,0.360699152542373,0,0,0,0,0,816,1979,4502
FALSE,FALSE,John Hale,6,681,66,137,2,3,14,72,10,0.201174743024963,0.305433186490455,0,0,0,0,0,249,1979,4504
FALSE,FALSE,Tom Grieve,9,1907,209,474,2,3,65,254,7,0.248557944415312,0.40115364446775,0,0,0,0,0,916,1979,4505
FALSE,FALSE,Brian Greer,2,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1979,4507
FALSE,FALSE,Craig Kusick,7,1238,155,291,2,3,46,171,11,0.235056542810985,0.391760904684976,0,0,0,0,0,584,1979,4508
FALSE,TRUE,Don Kessinger,16,7651,899,1931,2,3,14,527,100,0.25238530910992,0.311985361390668,6,0,0,2,0,2735,1979,4510
FALSE,FALSE,Alberto Lois,2,4,6,1,2,3,0,0,1,0.25,0.75,0,0,0,0,0,4,1979,4511
FALSE,FALSE,Tim Johnson,7,1269,116,283,2,3,0,84,18,0.22301024428684,0.264775413711584,0,0,0,0,0,376,1979,4513
FALSE,FALSE,Gary Holle,1,6,0,1,2,3,0,0,0,0.166666666666667,0.333333333333333,0,0,0,0,0,3,1979,4514
FALSE,FALSE,Reggie Baldwin,2,87,5,21,2,3,1,12,0,0.241379310344828,0.344827586206897,0,0,0,0,0,37,1979,4516
FALSE,TRUE,Jesus Alou,15,4345,448,1216,2,3,32,377,31,0.279861910241657,0.353049482163406,0,0,0,0,0,1762,1979,4517
FALSE,FALSE,Rob Andrews,5,1454,174,365,2,3,3,91,33,0.251031636863824,0.298486932599725,0,0,0,0,0,482,1979,4519
FALSE,FALSE,Bruce Boisclair,5,917,114,241,2,3,10,77,18,0.262813522355507,0.359869138495093,0,0,0,0,0,393,1979,4520
FALSE,FALSE,Derek Bryant,1,106,8,19,2,3,0,13,0,0.179245283018868,0.216981132075472,0,0,0,0,0,26,1979,4522
FALSE,FALSE,Glenn Burke,4,523,50,124,2,3,2,38,35,0.237093690248566,0.290630975143403,0,0,0,0,0,174,1979,4525
FALSE,TRUE,Rico Carty,15,5606,712,1677,2,3,204,890,21,0.299143774527292,0.463967178023546,1,0,0,0,0,3100,1979,4526
FALSE,FALSE,Tom Chism,1,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1979,4528
FALSE,FALSE,Gene Clines,10,2328,314,645,2,3,5,187,71,0.277061855670103,0.340635738831615,0,0,0,0,0,907,1979,4529
FALSE,FALSE,Frank Duffy,10,2665,248,619,2,3,26,240,49,0.232270168855535,0.311069418386492,0,0,0,0,0,973,1979,4531
FALSE,FALSE,Mike Dimmel,3,8,11,1,2,3,0,0,1,0.125,0.125,0,0,0,0,0,1,1979,4532
FALSE,FALSE,Steve Davis,1,4,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,1979,4534
FALSE,FALSE,Willie Davis,18,9174,1217,2561,2,3,182,1053,398,0.279158491388707,0.411816001744059,2,0,0,3,0,4493,1979,4535
FALSE,TRUE,Vic Davalillo,16,4017,510,1122,2,3,36,329,125,0.279312920089619,0.364451082897685,1,0,0,1,0,1697,1980,4537
FALSE,FALSE,Paul Dade,6,1313,186,355,2,3,10,107,57,0.27037319116527,0.345011424219345,0,0,0,0,0,524,1980,4538
FALSE,FALSE,Tom Donohue,2,325,31,65,2,3,5,28,7,0.2,0.28,0,0,0,0,0,105,1980,4540
FALSE,FALSE,Mike Edwards,4,879,94,220,2,3,2,49,38,0.25028441410694,0.29806598407281,0,0,0,0,0,296,1980,4541
FALSE,FALSE,Gary Cooper,1,2,3,0,2,3,0,0,2,0,0,0,0,0,0,0,0,1980,4543
FALSE,FALSE,Vic Correll,8,1132,124,259,2,3,29,125,2,0.228798586572438,0.365724381625442,0,0,0,0,0,507,1980,4544
FALSE,FALSE,Stan Cliburn,1,56,7,10,2,3,2,6,0,0.178571428571429,0.321428571428571,0,0,0,0,0,22,1980,4546
FALSE,FALSE,Harry Chappas,3,184,26,45,2,3,1,12,2,0.244565217391304,0.282608695652174,0,0,0,0,0,57,1980,4547
FALSE,FALSE,Bernie Carbo,12,2733,372,722,2,3,96,358,26,0.264178558360776,0.427369191364801,0,0,0,0,0,1413,1980,4549
FALSE,FALSE,Joe Cannon,4,227,34,40,2,3,1,11,15,0.176211453744493,0.211453744493392,0,0,0,0,0,53,1980,4550
FALSE,FALSE,Jack Brohamer,9,2500,262,613,2,3,30,227,9,0.2452,0.3272,0,0,0,0,0,951,1980,4552
FALSE,FALSE,Larvell Blanks,9,1766,203,446,2,3,20,172,9,0.252548131370328,0.334654586636467,0,0,0,0,0,682,1980,4553
FALSE,FALSE,Chris Bourjos,1,22,4,5,2,3,1,2,0,0.227272727272727,0.409090909090909,0,0,0,0,0,11,1980,4555
FALSE,FALSE,Sam Bowen,3,22,3,3,2,3,1,1,1,0.136363636363636,0.272727272727273,0,0,0,0,0,7,1980,4556
FALSE,FALSE,Doug Ault,4,713,66,168,2,3,17,86,4,0.23562412342216,0.361851332398317,0,0,0,0,0,309,1980,4558
FALSE,FALSE,Dell Alston,4,332,48,79,2,3,3,35,20,0.237951807228916,0.310240963855422,0,0,0,0,0,117,1980,4559
FALSE,FALSE,Orlando Isales,1,5,1,2,2,3,0,3,0,0.4,0.8,0,0,0,0,0,5,1980,4561
FALSE,FALSE,Roger Holt,1,6,0,1,2,3,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,1,1980,4562
FALSE,TRUE,Willie Horton,18,7298,873,1993,2,3,325,1163,20,0.273088517402028,0.456563442038915,4,0,0,0,0,3981,1980,4564
FALSE,FALSE,Von Joshua,10,2234,277,610,2,3,30,184,55,0.273052820053715,0.380035810205909,0,0,0,0,0,997,1980,4565
FALSE,FALSE,Dennis Littlejohn,3,222,17,45,2,3,1,15,0,0.202702702702703,0.256756756756757,0,0,0,0,0,66,1980,4567
FALSE,FALSE,Jim Lentine,3,205,23,54,2,3,1,20,3,0.263414634146341,0.331707317073171,0,0,0,0,0,79,1980,4568
FALSE,FALSE,Bruce Kimm,4,439,35,104,2,3,1,26,5,0.236902050113895,0.291571753986333,0,0,0,0,0,149,1980,4570
FALSE,FALSE,Gil Kubski,1,63,11,16,2,3,0,6,1,0.253968253968254,0.301587301587302,0,0,0,0,0,22,1980,4571
FALSE,FALSE,Mario Guerrero,8,2251,166,578,2,3,7,170,8,0.256774766770324,0.311861394935584,0,0,0,0,0,800,1980,4573
FALSE,FALSE,Ken Henderson,16,4553,595,1168,2,3,122,576,86,0.256534153305513,0.395783000219635,0,0,0,0,0,2166,1980,4574
FALSE,FALSE,Mike Hart,1,4,1,1,2,3,0,0,0,0.25,0.25,0,0,0,0,0,1,1980,4576
FALSE,TRUE,Bud Harrelson,16,4744,539,1120,2,3,7,267,127,0.236087689713322,0.288153456998314,2,0,0,1,0,1555,1980,4577
FALSE,FALSE,Jesus Figueroa,1,198,20,50,2,3,1,11,2,0.252525252525253,0.292929292929293,0,0,0,0,0,64,1980,4579
FALSE,FALSE,Ralph Garr,13,5108,717,1562,2,3,75,408,172,0.305794831636648,0.416405638214565,1,0,0,0,0,2478,1980,4580
FALSE,FALSE,Orlando Gonzalez,3,164,16,39,2,3,0,5,1,0.23780487804878,0.25,0,0,0,0,0,43,1980,4582
FALSE,FALSE,Rusty Torres,9,1314,159,279,2,3,35,126,13,0.212328767123288,0.334094368340944,0,0,0,0,0,524,1980,4583
FALSE,FALSE,Jerry Terrell,8,1626,218,412,2,3,4,125,50,0.253382533825338,0.303813038130381,0,0,0,0,0,557,1980,4585
FALSE,FALSE,John Tamargo,5,244,19,59,2,3,4,33,1,0.241803278688525,0.348360655737705,0,0,0,0,0,102,1980,4586
FALSE,FALSE,Eric Soderholm,9,2894,402,764,2,3,102,383,18,0.263994471319972,0.420870767104354,0,0,0,0,0,1454,1980,4588
FALSE,FALSE,Keith Smith,3,111,17,23,2,3,2,8,2,0.207207207207207,0.306306306306306,0,0,0,0,0,41,1980,4589
FALSE,FALSE,Ricky Seilheimer,1,52,4,11,2,3,1,3,1,0.211538461538462,0.365384615384615,0,0,0,0,0,24,1980,4591
FALSE,FALSE,Dave Skaggs,4,510,44,123,2,3,3,49,0,0.241176470588235,0.301960784313725,0,0,0,0,0,177,1980,4592
FALSE,FALSE,Dennis Sherrill,2,5,1,1,2,3,0,0,0,0.2,0.2,0,0,0,0,0,1,1980,4594
FALSE,FALSE,Larry Wolfe,4,361,43,83,2,3,7,50,0,0.229916897506925,0.337950138504155,0,0,0,0,0,146,1980,4595
FALSE,FALSE,Ted Wilborn,2,20,5,2,2,3,0,1,0,0.1,0.1,0,0,0,0,0,2,1980,4597
FALSE,FALSE,Mike Macha,2,21,2,2,2,3,0,1,0,0.0952380952380952,0.0952380952380952,0,0,0,0,0,2,1980,4600
FALSE,FALSE,Elliott Maddox,11,2843,360,742,2,3,18,234,60,0.260991909954274,0.333802321491382,0,0,0,0,0,1104,1980,4601
FALSE,FALSE,Jim Norris,4,1282,173,338,2,3,7,110,59,0.263650546021841,0.351014040561622,0,0,0,0,0,531,1980,4603
FALSE,FALSE,Willie Norwood,4,854,109,207,2,3,18,93,41,0.242388758782201,0.366510538641686,0,0,0,0,0,377,1980,4604
FALSE,FALSE,Junior Moore,5,774,83,204,2,3,7,73,5,0.263565891472868,0.334625322997416,0,0,0,0,0,293,1980,4606
FALSE,TRUE,Minnie Minoso,17,6579,1136,1963,2,3,186,1023,205,0.298373613011096,0.459492324061407,7,0,0,3,0,3628,1980,4607
FALSE,TRUE,Manny Sanguillen,13,5062,566,1500,2,3,65,585,35,0.29632556301857,0.397866455946266,3,0,0,0,0,2341,1980,4609
FALSE,FALSE,Luis Rosado,2,28,1,5,2,3,0,3,0,0.178571428571429,0.214285714285714,0,0,0,0,0,7,1980,4610
FALSE,FALSE,Bruce Robinson,3,101,5,23,2,3,0,10,0,0.227722772277228,0.277227722772277,0,0,0,0,0,32,1980,4612
FALSE,FALSE,Merv Rettenmund,13,2555,393,693,2,3,66,329,68,0.271232876712329,0.40587084148728,0,0,0,0,0,1233,1980,4613
FALSE,FALSE,Dave Rader,10,2405,254,619,2,3,30,235,8,0.257380457380457,0.349272349272349,0,0,0,0,0,989,1980,4615
FALSE,FALSE,John Poff,2,87,9,19,2,3,1,8,0,0.218390804597701,0.32183908045977,0,0,0,0,0,33,1980,4616
FALSE,FALSE,Stan Papi,6,523,49,114,2,3,7,51,2,0.217973231357553,0.330783938814532,0,0,0,0,0,212,1981,4618
FALSE,FALSE,Ed Ott,8,1792,196,465,2,3,33,195,14,0.259486607142857,0.368303571428571,0,0,0,0,0,779,1981,4619
FALSE,FALSE,Freddie Patek,14,5530,736,1340,2,3,41,490,385,0.242314647377939,0.323508137432188,3,0,0,0,0,2101,1981,4621
FALSE,FALSE,Willie Royster,1,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1981,4622
FALSE,FALSE,Pat Rooney,1,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1981,4624
FALSE,FALSE,Mike Sadek,8,813,88,184,2,3,5,74,6,0.226322263222632,0.291512915129151,0,0,0,0,0,276,1981,4625
FALSE,FALSE,Bill North,11,3900,640,1016,2,3,20,230,395,0.26051282051282,0.322564102564103,0,0,0,0,0,1429,1981,4627
FALSE,FALSE,Jim Nettles,6,587,68,129,2,3,16,57,10,0.219761499148211,0.340715502555366,0,0,0,0,0,235,1981,4628
FALSE,FALSE,Pete Mackanin,9,1570,161,355,2,3,30,141,27,0.226114649681529,0.338853503184713,0,0,0,0,0,637,1981,4630
FALSE,FALSE,Mike Lum,15,3554,404,877,2,3,90,431,13,0.246764209341587,0.370005627462015,0,0,0,0,0,1553,1981,4631
FALSE,FALSE,Sam Mejias,6,348,51,86,2,3,4,31,8,0.247126436781609,0.330459770114943,0,0,0,0,0,134,1981,4633
FALSE,FALSE,Dan Whitmer,2,96,8,22,2,3,0,7,1,0.229166666666667,0.270833333333333,0,0,0,0,0,30,1981,4634
FALSE,FALSE,John Vukovich,10,559,37,90,2,3,6,44,4,0.161001788908766,0.221824686940966,0,0,0,0,0,145,1981,4636
FALSE,FALSE,Dave Schmidt,1,42,6,10,2,3,2,3,0,0.238095238095238,0.404761904761905,0,0,0,0,0,20,1981,4637
FALSE,FALSE,Billy Smith,6,1018,107,234,2,3,17,111,8,0.229862475442043,0.334970530451866,0,0,0,0,0,405,1981,4639
FALSE,FALSE,Rick Sofield,3,612,69,149,2,3,9,66,9,0.243464052287582,0.341503267973856,0,0,0,0,0,247,1981,4640
FALSE,FALSE,Joe Strain,3,520,60,130,2,3,1,29,9,0.25,0.288461538461538,0,0,0,0,0,167,1981,4642
FALSE,FALSE,Leo Sutherland,2,101,15,25,2,3,0,5,6,0.247524752475248,0.277227722772277,0,0,0,0,0,31,1981,4643
FALSE,FALSE,Jim Tracy,2,185,18,46,2,3,3,14,3,0.248648648648649,0.367567567567568,0,0,0,0,0,80,1981,4645
FALSE,FALSE,Luis Gomez,8,1251,108,263,2,3,0,90,6,0.210231814548361,0.239008792965627,0,0,0,0,0,330,1981,4646
FALSE,FALSE,Neil Fiala,1,5,1,1,2,3,0,1,0,0.2,0.2,0,0,0,0,0,1,1981,4648
FALSE,FALSE,Pepe Frias,9,1346,132,323,2,3,1,108,12,0.239970282317979,0.290490341753343,0,0,0,0,0,449,1981,4649
FALSE,FALSE,Larry Harlow,6,1094,159,271,2,3,12,72,26,0.247714808043876,0.339122486288848,0,0,0,0,0,439,1981,4651
FALSE,FALSE,John Harris,3,120,13,31,2,3,5,16,0,0.258333333333333,0.45,0,0,0,0,0,67,1981,4652
FALSE,FALSE,Dan Graham,3,412,39,99,2,3,17,65,0,0.240291262135922,0.393203883495146,0,0,0,0,0,190,1981,4654
FALSE,FALSE,Gene Krug,1,5,0,2,2,3,0,0,0,0.4,0.4,0,0,0,0,0,2,1981,4655
FALSE,FALSE,Carlos Lezcano,2,102,16,19,2,3,3,14,1,0.186274509803922,0.333333333333333,0,0,0,0,0,42,1981,4657
FALSE,FALSE,Rick Lisi,1,16,6,5,2,3,0,1,0,0.3125,0.3125,0,0,0,0,0,5,1981,4658
FALSE,FALSE,Pat Kelly,15,4338,620,1147,2,3,76,418,250,0.264407561088059,0.376671277086215,1,0,0,0,0,1934,1981,4660
FALSE,FALSE,Greg Keatley,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1981,4661
FALSE,FALSE,Tim Hosley,9,368,43,79,2,3,12,53,1,0.214673913043478,0.342391304347826,0,0,0,0,0,149,1981,4663
FALSE,FALSE,Tom Hutton,12,1655,196,410,2,3,22,186,15,0.24773413897281,0.334138972809668,0,0,0,0,0,645,1981,4664
FALSE,TRUE,Sal Bando,16,7060,982,1790,2,3,242,1039,75,0.253541076487252,0.408073654390935,4,0,0,0,0,3450,1981,4666
FALSE,FALSE,Chuck Baker,3,146,14,27,2,3,0,9,0,0.184931506849315,0.23972602739726,0,0,0,0,0,40,1981,4667
FALSE,FALSE,Gary Alexander,7,1276,169,293,2,3,55,202,8,0.229623824451411,0.411442006269592,0,0,0,0,0,636,1981,4669
FALSE,FALSE,Kim Allen,2,54,10,12,2,3,0,3,12,0.222222222222222,0.277777777777778,0,0,0,0,0,18,1981,4670
FALSE,FALSE,Rick Auerbach,11,1407,167,309,2,3,9,86,36,0.219616204690832,0.285714285714286,0,0,0,0,0,472,1981,4672
FALSE,FALSE,Ramon Aviles,4,190,21,51,2,3,2,24,0,0.268421052631579,0.347368421052632,0,0,0,0,0,77,1981,4673
FALSE,FALSE,Brian Asselstine,6,574,52,146,2,3,12,68,5,0.254355400696864,0.378048780487805,0,0,0,0,0,260,1981,4675
FALSE,TRUE,Bobby Bonds,14,7043,1258,1886,2,3,332,1024,461,0.267783614936817,0.470822092858157,3,0,0,3,0,4016,1981,4676
FALSE,FALSE,Mark Budaska,2,36,3,6,2,3,0,2,0,0.166666666666667,0.222222222222222,0,0,0,0,0,10,1981,4678
FALSE,FALSE,Dave Chalk,9,2910,292,733,2,3,15,243,36,0.251890034364261,0.310309278350515,2,0,0,0,0,1034,1981,4679
FALSE,FALSE,Ted Cox,5,771,65,189,2,3,10,79,3,0.245136186770428,0.324254215304799,0,0,0,0,0,290,1981,4681
FALSE,FALSE,Jeff Cox,2,169,20,36,2,3,0,9,8,0.21301775147929,0.230769230769231,0,0,0,0,0,42,1981,4682
FALSE,FALSE,Brian Doyle,4,199,18,32,2,3,1,13,1,0.160804020100503,0.190954773869347,0,0,0,0,0,42,1981,4684
FALSE,FALSE,Keith Drumright,2,141,13,34,2,3,0,13,0,0.24113475177305,0.26241134751773,0,0,0,0,0,39,1981,4685
FALSE,FALSE,Duffy Dyer,14,1993,151,441,2,3,30,173,10,0.221274460612143,0.314601103863522,0,0,0,0,0,742,1981,4687
FALSE,FALSE,Mike Cubbage,8,1951,218,503,2,3,34,251,6,0.25781650435674,0.368528959507945,0,0,0,0,0,847,1981,4688
FALSE,FALSE,Dick Davis,6,1217,160,323,2,3,27,141,13,0.265406737880033,0.394412489728841,0,0,0,0,0,576,1982,4690
FALSE,FALSE,Steve Dillard,8,1013,148,246,2,3,13,102,15,0.24284304047384,0.342546890424482,0,0,0,0,0,416,1982,4691
FALSE,FALSE,Dave Edwards,5,640,95,152,2,3,14,73,12,0.2375,0.35,0,0,0,0,0,266,1982,4693
FALSE,FALSE,Barry Evans,5,501,40,126,2,3,2,41,3,0.251497005988024,0.30938123752495,0,0,0,0,0,177,1982,4694
FALSE,FALSE,Hector Cruz,9,1607,186,361,2,3,39,200,7,0.224642190416926,0.352831362787803,0,0,0,0,0,686,1982,4696
FALSE,FALSE,Don Crow,1,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1982,4697
FALSE,FALSE,Dan Briggs,7,688,67,134,2,3,12,53,2,0.194767441860465,0.293604651162791,0,0,0,0,0,240,1982,4699
FALSE,FALSE,Rick Bosetti,7,1543,172,385,2,3,17,133,30,0.24951393389501,0.338302009073234,0,0,0,0,0,617,1982,4700
FALSE,FALSE,Glenn Adams,8,1617,152,452,2,3,34,225,6,0.279529993815708,0.39764996907854,0,0,0,0,0,761,1982,4702
FALSE,FALSE,Dave Baker,1,20,3,5,2,3,0,2,0,0.25,0.3,0,0,0,0,0,7,1982,4703
FALSE,FALSE,Randy Bass,6,325,24,69,2,3,9,42,0,0.212307692307692,0.326153846153846,0,0,0,0,0,123,1982,4705
FALSE,FALSE,German Barranca,4,62,19,18,2,3,0,3,5,0.290322580645161,0.419354838709677,0,0,0,0,0,31,1982,4706
FALSE,FALSE,Kevin Bell,6,726,74,161,2,3,13,64,5,0.221763085399449,0.330578512396694,0,0,0,0,0,284,1982,4708
FALSE,FALSE,Tim Ireland,2,7,3,1,2,3,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,1,1982,4709
FALSE,FALSE,Butch Hobson,8,2556,314,634,2,3,98,397,11,0.248043818466354,0.422926447574335,0,0,0,0,0,1309,1982,4711
FALSE,FALSE,Lamar Johnson,9,2631,294,755,2,3,64,381,22,0.286963131889016,0.41543139490688,0,0,0,0,0,1291,1982,4712
FALSE,FALSE,Tony Johnson,2,99,17,23,2,3,3,14,3,0.232323232323232,0.363636363636364,0,0,0,0,0,42,1982,4714
FALSE,FALSE,Mick Kelleher,11,1081,108,230,2,3,0,65,9,0.212765957446809,0.253469010175763,0,0,0,0,0,312,1982,4715
FALSE,FALSE,Roger LaFrancois,1,10,1,4,2,3,0,1,0,0.4,0.5,0,0,0,0,0,6,1982,4717
FALSE,FALSE,Gary Gray,6,625,65,150,2,3,24,71,5,0.24,0.4016,0,0,0,0,0,301,1982,4718
FALSE,FALSE,Steve Hammond,1,126,14,29,2,3,1,11,0,0.23015873015873,0.30952380952381,0,0,0,0,0,46,1982,4720
FALSE,FALSE,Kelly Heath,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1982,4721
FALSE,FALSE,Barry Foote,10,2127,191,489,2,3,57,230,10,0.229901269393512,0.368124118476728,0,0,0,0,0,953,1982,4723
FALSE,FALSE,Mike Gates,2,123,17,29,2,3,0,9,0,0.235772357723577,0.317073170731707,0,0,0,0,0,45,1982,4724
FALSE,FALSE,Jesus Vega,3,236,26,58,2,3,5,33,7,0.245762711864407,0.334745762711864,0,0,0,0,0,90,1982,4726
FALSE,FALSE,Steve Swisher,9,1414,108,305,2,3,20,124,4,0.215700141442716,0.302687411598303,1,0,0,0,0,504,1982,4727
FALSE,FALSE,Frank Taveras,11,4043,503,1029,2,3,2,214,300,0.25451397477121,0.313381152609448,0,0,0,0,0,1457,1982,4729
FALSE,TRUE,Reggie Smith,17,7033,1123,2020,2,3,314,1092,137,0.28721740366842,0.488980520403811,7,0,0,1,0,4173,1982,4730
FALSE,FALSE,Fred Stanley,14,1650,197,356,2,3,10,120,11,0.215757575757576,0.263030303030303,0,0,0,0,0,487,1982,4732
FALSE,FALSE,Paul Serna,2,263,26,62,2,3,7,17,2,0.23574144486692,0.334600760456274,0,0,0,0,0,100,1982,4735
FALSE,FALSE,Rodney Scott,8,2132,316,504,2,3,3,150,205,0.236397748592871,0.285178236397749,0,0,0,0,0,680,1982,4736
FALSE,FALSE,Don Werner,7,279,17,49,2,3,2,24,2,0.175627240143369,0.229390681003584,0,0,0,0,0,74,1982,4738
FALSE,FALSE,Greg Wells,2,127,12,29,2,3,0,8,0,0.228346456692913,0.307086614173228,0,0,0,0,0,47,1982,4739
FALSE,FALSE,Larry Whisenton,5,205,27,48,2,3,4,21,3,0.234146341463415,0.370731707317073,0,0,0,0,0,93,1982,4741
FALSE,FALSE,Bump Wills,6,3030,472,807,2,3,36,302,196,0.266336633663366,0.36006600660066,0,0,0,0,0,1279,1982,4742
FALSE,FALSE,Dave McKay,8,1928,191,441,2,3,21,170,20,0.228734439834025,0.313278008298755,0,0,0,0,0,710,1982,4744
FALSE,FALSE,Vance McHenry,2,19,3,4,2,3,0,2,0,0.210526315789474,0.210526315789474,0,0,0,0,0,4,1982,4745
FALSE,TRUE,Lee May,18,7609,959,2031,2,3,354,1244,39,0.266920751741359,0.459324484163491,3,0,0,0,0,4220,1982,4747
FALSE,FALSE,Phil Mankowski,6,739,72,195,2,3,8,64,3,0.263870094722598,0.3382949932341,0,0,0,0,0,285,1982,4748
FALSE,FALSE,Dan Norman,5,348,29,79,2,3,11,37,8,0.227011494252874,0.362068965517241,0,0,0,0,0,148,1982,4750
FALSE,TRUE,John Milner,12,3436,455,855,2,3,131,498,31,0.2488358556461,0.413271245634459,0,0,0,0,0,1707,1982,4751
FALSE,TRUE,Willie Montanez,14,5843,645,1604,2,3,139,802,32,0.274516515488619,0.402190655485196,1,0,0,0,0,2793,1982,4753
FALSE,TRUE,Manny Mota,20,3779,496,1149,2,3,31,438,50,0.304048690129664,0.389256417041545,1,0,0,0,0,1679,1982,4754
FALSE,FALSE,Lenny Randle,12,3950,488,1016,2,3,27,322,156,0.257215189873418,0.334683544303797,0,0,0,0,0,1534,1982,4756
FALSE,FALSE,Larry Ray,1,6,0,1,2,3,0,1,0,0.166666666666667,0.166666666666667,0,0,0,0,0,1,1982,4757
FALSE,FALSE,Ken Reitz,11,4777,366,1243,2,3,68,548,10,0.260205149675529,0.358802595771405,1,0,0,1,0,2037,1982,4759
FALSE,FALSE,Dave Roberts,10,2017,194,483,2,3,49,208,27,0.239464551313832,0.357461576598909,0,0,0,0,0,854,1982,4760
FALSE,FALSE,Mike Patterson,2,48,9,13,2,3,1,2,1,0.270833333333333,0.5,0,0,0,0,0,30,1982,4762
FALSE,FALSE,Tom Poquette,7,1226,127,329,2,3,10,136,13,0.268352365415987,0.372756933115824,0,0,0,0,0,547,1982,4763
FALSE,FALSE,Ron Pruitt,9,795,88,214,2,3,12,92,8,0.269182389937107,0.359748427672956,0,0,0,0,0,330,1983,4765
FALSE,FALSE,Hosken Powell,6,1816,241,470,2,3,17,160,43,0.258810572687225,0.348568281938326,0,0,0,0,0,745,1983,4766
FALSE,FALSE,Joe Pettini,4,344,38,70,2,3,1,20,10,0.203488372093023,0.238372093023256,0,0,0,0,0,90,1983,4768
